instance,class,source,observations,mode_interval_seconds,min_interval_seconds,max_interval_seconds,constant_interval,nonpositive_intervals,timestamp_gaps
SIMULATED_00080,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00081,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00082,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00083,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00084,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00085,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00086,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00087,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00088,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00089,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00090,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00091,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00092,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00093,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00094,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00095,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00096,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00097,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00098,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00099,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00100,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00101,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00102,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00103,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00104,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00105,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00106,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00107,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00108,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00109,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00110,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00111,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00112,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00113,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00114,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00115,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00116,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00117,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00118,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00119,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00120,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00121,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00122,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00123,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00124,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00125,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00126,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00127,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00128,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00129,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00130,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00131,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00132,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00133,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00134,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00135,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00136,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00137,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00138,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00139,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00140,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00141,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00142,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00143,6,SIMULATED,27000,1.0,1.0,1.0,True,0,0
SIMULATED_00144,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00145,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00146,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00147,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00148,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00149,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00150,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00151,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00152,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00153,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00154,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00155,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00156,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00157,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00158,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00159,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00160,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00161,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00162,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00163,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00164,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00165,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00166,6,SIMULATED,27000,1.0,1.0,1.0,True,0,0
SIMULATED_00167,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00168,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00169,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00170,6,SIMULATED,27000,1.0,1.0,1.0,True,0,0
SIMULATED_00171,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00172,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00173,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00174,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00175,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00176,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00177,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00178,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00179,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00180,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00181,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00182,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00183,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00184,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00185,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00186,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00187,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00188,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00189,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00190,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00191,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00192,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00193,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00194,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00195,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00196,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00197,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00198,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00199,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00200,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00201,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00202,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00203,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00204,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00205,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00206,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00207,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00208,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00209,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00210,6,SIMULATED,27000,1.0,1.0,1.0,True,0,0
SIMULATED_00211,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00212,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00213,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00214,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00215,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
WELL-00002_20140212160333,6,WELL,27970,1.0,1.0,1.0,True,0,0
WELL-00002_20140301141700,6,WELL,15078,1.0,1.0,1.0,True,0,0
WELL-00002_20140325160304,6,WELL,15621,1.0,1.0,1.0,True,0,0
WELL-00004_20171031171509,6,WELL,7186,1.0,1.0,1.0,True,0,0
WELL-00004_20171031181500,6,WELL,5604,1.0,1.0,1.0,True,0,0
WELL-00004_20171031184839,6,WELL,6018,1.0,1.0,1.0,True,0,0
DRAWN_00001,7,DRAWN,345601,1.0,1.0,1.0,True,0,0
DRAWN_00002,7,DRAWN,345601,1.0,1.0,1.0,True,0,0
DRAWN_00003,7,DRAWN,345601,1.0,1.0,1.0,True,0,0
DRAWN_00004,7,DRAWN,43201,1.0,1.0,1.0,True,0,0
DRAWN_00005,7,DRAWN,345601,1.0,1.0,1.0,True,0,0
DRAWN_00006,7,DRAWN,345601,1.0,1.0,1.0,True,0,0
DRAWN_00007,7,DRAWN,345601,1.0,1.0,1.0,True,0,0
DRAWN_00008,7,DRAWN,172801,1.0,1.0,1.0,True,0,0
DRAWN_00009,7,DRAWN,43201,1.0,1.0,1.0,True,0,0
DRAWN_00010,7,DRAWN,86401,1.0,1.0,1.0,True,0,0
WELL-00001_20170226130146,7,WELL,76633,1.0,1.0,1.0,True,0,0
WELL-00006_20180618103000,7,WELL,131769,1.0,1.0,1.0,True,0,0
WELL-00006_20180620152903,7,WELL,116848,1.0,1.0,1.0,True,0,0
WELL-00021_20180611011218,7,WELL,46574,1.0,1.0,1.0,True,0,0
WELL-00021_20190403013307,7,WELL,48414,1.0,1.0,1.0,True,0,0
WELL-00022_20180802233838,7,WELL,303683,1.0,1.0,1.0,True,0,0
WELL-00022_20180912025800,7,WELL,561721,1.0,1.0,1.0,True,0,0
WELL-00022_20180919003240,7,WELL,289641,1.0,1.0,1.0,True,0,0
WELL-00022_20180925003447,7,WELL,768314,1.0,1.0,1.0,True,0,0
WELL-00022_20181007080700,7,WELL,395581,1.0,1.0,1.0,True,0,0
WELL-00022_20181020133850,7,WELL,179400,1.0,1.0,1.0,True,0,0
WELL-00022_20181026005827,7,WELL,487883,1.0,1.0,1.0,True,0,0
WELL-00022_20181101193049,7,WELL,116952,1.0,1.0,1.0,True,0,0
WELL-00023_20180826212652,7,WELL,559989,1.0,1.0,1.0,True,0,0
WELL-00023_20181014121654,7,WELL,286987,1.0,1.0,1.0,True,0,0
WELL-00023_20181019115124,7,WELL,486517,1.0,1.0,1.0,True,0,0
WELL-00023_20181030045054,7,WELL,227337,1.0,1.0,1.0,True,0,0
WELL-00024_20160704180000,7,WELL,154801,1.0,1.0,1.0,True,0,0
WELL-00024_20160708024918,7,WELL,207592,1.0,1.0,1.0,True,0,0
WELL-00024_20160712123044,7,WELL,398146,1.0,1.0,1.0,True,0,0
WELL-00024_20160720230624,7,WELL,120217,1.0,1.0,1.0,True,0,0
WELL-00024_20160722105543,7,WELL,194613,1.0,1.0,1.0,True,0,0
WELL-00024_20160729172014,7,WELL,137813,1.0,1.0,1.0,True,0,0
WELL-00024_20160802001614,7,WELL,292290,1.0,1.0,1.0,True,0,0
WELL-00024_20160810123500,7,WELL,104101,1.0,1.0,1.0,True,0,0
WELL-00024_20160825100303,7,WELL,82618,1.0,1.0,1.0,True,0,0
WELL-00024_20160828150330,7,WELL,64591,1.0,1.0,1.0,True,0,0
WELL-00024_20160830190958,7,WELL,98403,1.0,1.0,1.0,True,0,0
WELL-00024_20160906211412,7,WELL,125149,1.0,1.0,1.0,True,0,0
WELL-00024_20160909220000,7,WELL,118801,1.0,1.0,1.0,True,0,0
WELL-00024_20160911063934,7,WELL,48001,1.0,1.0,1.0,True,0,0
WELL-00024_20160920153331,7,WELL,24990,1.0,1.0,1.0,True,0,0
WELL-00024_20160923141645,7,WELL,56167,1.0,1.0,1.0,True,0,0
WELL-00024_20160926072123,7,WELL,189303,1.0,1.0,1.0,True,0,0
WELL-00024_20161001112049,7,WELL,185952,1.0,1.0,1.0,True,0,0
WELL-00024_20161026065657,7,WELL,177154,1.0,1.0,1.0,True,0,0
SIMULATED_00001,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00002,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00003,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00004,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00005,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00006,8,SIMULATED,27000,1.0,1.0,1.0,True,0,0
SIMULATED_00007,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00008,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00009,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00010,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00011,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00012,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00013,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00014,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00015,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00016,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00017,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00018,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00019,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00020,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00021,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00022,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00023,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00024,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00025,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00026,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00027,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00028,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00029,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00030,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00031,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00032,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00033,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00034,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00035,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00036,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00037,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00038,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00039,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00040,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00041,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00042,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00043,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00044,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00045,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00046,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00047,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00048,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00049,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00050,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00051,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00052,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00053,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00054,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00055,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00056,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00057,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00058,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00059,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00060,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00061,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00062,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00063,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00064,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00065,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00066,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00067,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00068,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00069,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00070,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00071,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00072,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00073,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00074,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00075,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00076,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00077,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00078,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00079,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00080,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00081,8,SIMULATED,26999,1.0,1.0,1.0,True,0,0
WELL-00019_20120601165020,8,WELL,243137,1.0,1.0,1.0,True,0,0
WELL-00019_20141117190526,8,WELL,314604,1.0,1.0,1.0,True,0,0
WELL-00019_20150614025713,8,WELL,167599,1.0,1.0,1.0,True,0,0
WELL-00019_20210617032654,8,WELL,254804,1.0,1.0,1.0,True,0,0
WELL-00025_20200629194141,8,WELL,722192,1.0,1.0,1.0,True,0,0
WELL-00026_20160601130000,8,WELL,187201,1.0,1.0,1.0,True,0,0
WELL-00026_20170207230000,8,WELL,586201,1.0,1.0,1.0,True,0,0
WELL-00026_20170608230000,8,WELL,522001,1.0,1.0,1.0,True,0,0
WELL-00027_20230918170106,8,WELL,680420,1.0,1.0,1.0,True,0,0
WELL-00028_20210617053128,8,WELL,325379,1.0,1.0,1.0,True,0,0
WELL-00029_20201020231724,8,WELL,147226,1.0,1.0,1.0,True,0,0
WELL-00030_20141108012623,8,WELL,161538,1.0,1.0,1.0,True,0,0
WELL-00031_20140403170404,8,WELL,362531,1.0,1.0,1.0,True,0,0
WELL-00032_20110830235321,8,WELL,134202,1.0,1.0,1.0,True,0,0
SIMULATED_00001,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00002,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00003,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00004,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00005,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00006,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00007,9,SIMULATED,32799,1.0,1.0,1.0,True,0,0
SIMULATED_00008,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00009,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00010,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00011,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00012,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00013,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00014,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00015,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00016,9,SIMULATED,59599,1.0,1.0,1.0,True,0,0
SIMULATED_00017,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00018,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00019,9,SIMULATED,59599,1.0,1.0,1.0,True,0,0
SIMULATED_00020,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00021,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00022,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00023,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00024,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00025,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00026,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00027,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00028,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00029,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00030,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00031,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00032,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00033,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00034,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00035,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00036,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00037,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00038,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00039,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00040,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00041,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00042,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00043,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00044,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00045,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00046,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00047,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00048,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00049,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00050,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00051,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00052,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00053,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00054,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00055,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00056,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00057,9,SIMULATED,31200,1.0,1.0,1.0,True,0,0
SIMULATED_00058,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00059,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00060,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00061,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00062,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00063,9,SIMULATED,34800,1.0,1.0,1.0,True,0,0
SIMULATED_00064,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00065,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
